,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,3408,USDC,USDC,usd-coin,20344,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33036748563.71,33036748563.71,False,,6,,,,2024-06-25T16:46:00.000Z,1.00,7405728738.66,16.84,-0.01,0.01,0.01,0.01,-0.00,-0.01,33038696156.89,1.45,33038696156.89,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-26 01:47:44
6,52,XRP,XRP,xrp,1343,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.00,55618185850.00,99987512072.00,False,,7,,,,2024-06-25T16:47:00.000Z,0.48,1037682434.78,-11.70,-0.03,0.77,-0.88,-10.17,-8.60,-22.28,26518547816.70,1.16,47679634658.03,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
7,11419,Toncoin,TON,toncoin,440,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458335298.56,5108088838.93,True,,8,3414166606.00,25992893465.34,,2024-06-25T16:46:00.000Z,7.61,339288963.33,-14.74,-1.03,4.56,9.25,20.64,42.83,52.36,18715913688.93,0.82,38889141721.55,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
8,74,Dogecoin,DOGE,dogecoin,1013,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144856756383.71,144856756383.71,True,,9,,,,2024-06-25T16:47:00.000Z,0.13,899486889.88,2.53,-0.82,8.32,6.45,-24.48,-14.44,-32.43,18327704708.74,0.81,18327704708.74,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
9,2010,Cardano,ADA,cardano,1200,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.00,35743155712.87,36994116264.58,False,,10,,,,2024-06-25T16:46:00.000Z,0.39,331122386.48,1.49,-0.16,6.54,5.93,-14.22,-15.17,-38.12,14090888111.16,0.62,17740178570.01,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
10,5994,Shiba Inu,SHIB,shiba-inu,837,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271268573816.75,589519717917165.75,False,,11,,,,2024-06-25T16:46:00.000Z,0.00,341047468.63,11.91,-0.72,8.28,1.81,-26.27,-28.65,-40.32,10601227494.53,0.47,10605697198.30,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-26 01:47:44
11,1958,TRON,TRX,tron,994,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87227540271.88,87227552646.44,True,,12,71659659264.00,8691983371.69,,2024-06-25T16:46:00.000Z,0.12,271436596.24,-5.45,-0.20,1.63,5.42,7.13,1.63,1.50,10580294930.01,0.47,10580296430.98,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
12,5805,Avalanche,AVAX,avalanche,749,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.00,393758879.76,443105249.76,False,,13,,,,2024-06-25T16:46:00.000Z,25.45,337020556.96,-33.00,-0.90,5.34,-1.59,-31.17,-27.13,-52.71,10022689250.99,0.44,18218578325.56,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
13,1975,Chainlink,LINK,chainlink,1803,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.45,1000000000.00,False,,14,,,,2024-06-25T16:46:00.000Z,14.10,338641317.29,-6.66,-0.28,6.74,5.27,-17.90,-3.87,-26.68,8575239295.48,0.38,14101693326.99,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-26 01:47:44
14,6636,Polkadot,DOT,polkadot-new,785,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.37,1437953431.37,True,,15,1461433382.33,8631361078.25,,2024-06-25T16:47:00.000Z,5.91,204458579.38,4.77,-0.90,5.38,3.42,-21.85,-13.15,-37.59,8492686310.53,0.37,8492686310.53,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
15,1831,Bitcoin Cash,BCH,bitcoin-cash,897,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.00,19724328.12,19724328.12,False,,16,,,,2024-06-25T16:46:00.000Z,390.00,382364513.58,26.37,-0.58,11.44,3.38,-19.56,-18.98,-27.81,7692511093.38,0.34,8190024620.21,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
16,6535,NEAR Protocol,NEAR,near-protocol,423,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1091661959.00,1197357316.00,False,,17,,,,2024-06-25T16:47:00.000Z,5.52,395827534.59,-20.02,-0.43,5.90,21.78,-30.71,-20.63,-24.42,6023405388.77,0.26,6606595063.63,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
17,3890,Polygon,MATIC,polygon,1409,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9874444439.49,10000000000.00,False,,18,,,,2024-06-25T16:46:00.000Z,0.57,262193329.64,-1.36,-0.07,4.06,6.53,-20.55,-18.59,-44.15,5663476890.11,0.25,5735489145.56,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
18,7083,Uniswap,UNI,uniswap,1050,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.00,False,,19,,,1.08,2024-06-25T16:46:00.000Z,9.33,176983802.23,-7.62,-1.56,4.23,-0.45,-18.39,23.07,-25.27,5597369773.09,0.25,9329613661.57,5201703562.72,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-26 01:47:44
19,4943,Dai,DAI,multi-collateral-dai,3291,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.75,5347888595.75,True,,20,,,,2024-06-25T16:46:00.000Z,1.00,443733253.19,5.93,0.00,0.02,0.02,0.03,0.01,0.01,5348654802.21,0.24,5348654802.21,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2024-06-26 01:47:44
20,24478,Pepe,PEPE,pepe,410,2023-04-17T06:18:08.000Z,['memes'],420690000000000.00,420689899999994.81,420689899999994.81,False,,21,,,,2024-06-25T16:46:00.000Z,0.00,1057014533.65,41.40,-0.34,19.06,22.32,-20.00,72.34,66.41,5336263771.45,0.23,5336265039.91,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2024-06-26 01:47:44
21,3957,UNUS SED LEO,LEO,unus-sed-leo,47,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,926140516.90,985239504.00,False,,22,,,,2024-06-25T16:46:00.000Z,5.74,2124515.93,-29.11,-0.31,-0.22,1.21,-3.81,-1.79,-5.43,5313736148.75,0.23,5652816902.03,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-06-26 01:47:44
22,2,Litecoin,LTC,litecoin,1204,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.00,74681081.11,84000000.00,False,,23,,,,2024-06-25T16:47:00.000Z,71.07,397948320.13,-14.20,-0.43,2.59,-0.53,-15.46,-17.91,-24.47,5307906328.85,0.23,5970242061.46,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
23,8916,Internet Computer,ICP,internet-computer,267,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'collectibles-nfts', 'defi', 'privacy', 'interoperability', 'smart-contracts', 'dao', 'wallet', 'storage', 'polychain-capital-portfolio', 'governance', 'launchpad', 'lending-borowing', 'metaverse', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'internet-computer-ecosystem', 'bitcoin-ecosystem', 'real-world-assets', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'depin']",,465426126.59,520050548.78,True,,24,465426126.59,3877167480.37,,2024-06-25T16:46:00.000Z,8.33,72612042.41,7.97,-0.09,7.24,5.20,-31.39,-37.55,-59.89,3877167480.37,0.17,4332208616.30,,2024-06-25T16:46:00.000Z,8916.00,ICP,ICP,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai,2024-06-26 01:47:44
24,20396,Kaspa,KAS,kaspa,121,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28700000000.00,24021307512.94,24021317460.29,False,,25,,,,2024-06-25T16:46:00.000Z,0.16,73832824.65,-0.46,1.03,7.89,15.09,14.68,34.23,20.64,3864751904.81,0.17,4617499676.42,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
25,1321,Ethereum Classic,ETC,ethereum-classic,536,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.00,147664863.54,210700000.00,False,,26,,,,2024-06-25T16:46:00.000Z,23.54,147744343.57,-14.22,-0.58,4.43,2.95,-27.22,-12.66,-25.49,3476283769.25,0.15,4960238831.52,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
26,21794,Aptos,APT,aptos,393,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'aptos-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm']",,452087780.89,1102658425.84,True,,27,130000000.00,909923245.70,,2024-06-25T16:46:00.000Z,7.00,158633606.63,5.08,-1.01,3.59,5.67,-23.54,-21.10,-60.56,3164347545.65,0.14,7717957951.88,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
27,5690,Render,RNDR,render,428,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3', 'generative-ai', 'depin']",,388646672.47,532073612.75,False,,28,,,,2024-06-25T16:46:00.000Z,7.75,205446053.23,9.54,-0.88,7.99,8.86,-22.85,-5.61,-29.72,3010959802.37,0.13,4122130390.84,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,2024-06-26 01:47:44
28,328,Monero,XMR,monero,286,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18446744.07,18446744.07,True,,29,,,,2024-06-25T16:47:00.000Z,161.94,49264895.61,-12.54,-0.03,1.97,-3.76,13.39,33.30,17.94,2987229639.00,0.13,2987229639.00,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
29,4642,Hedera,HBAR,hedera,273,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'layer-1']",50000000000.00,35761094687.05,50000000000.00,False,,30,,,,2024-06-25T16:46:00.000Z,0.08,52561128.63,-3.98,-1.03,6.00,5.72,-25.74,-28.32,-30.42,2835625179.94,0.12,3964678940.55,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
30,3794,Cosmos,ATOM,cosmos,778,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,390930671.00,390930671.00,True,,31,,,,2024-06-25T16:46:00.000Z,6.98,145290536.87,8.64,-0.62,5.19,8.92,-16.96,-15.22,-45.20,2730246284.98,0.12,2730246284.98,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
31,11841,Arbitrum,ARB,arbitrum,941,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosytem', 'modular-blockchain', 'egirl-capital-portfolio']",,3231588116.00,10000000000.00,False,,32,,,,2024-06-25T16:46:00.000Z,0.84,264528043.17,6.17,-0.78,8.15,8.24,-31.60,-21.54,-49.26,2707254738.20,0.12,8377474606.96,,2024-06-25T16:46:00.000Z,11841.00,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2024-06-26 01:47:44
32,512,Stellar,XLM,stellar,599,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.00,29116677818.72,50001786967.37,False,,33,,,,2024-06-25T16:47:00.000Z,0.09,67362554.12,-9.08,-0.17,5.09,3.34,-15.80,-18.67,-31.17,2681045628.80,0.12,4604135348.82,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
33,4847,Stacks,STX,stacks,182,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem', 'bitcoin-ecosystem']",1818000000.00,1468569633.16,1818000000.00,False,,34,1048765672.09,1819570073.81,,2024-06-25T16:46:00.000Z,1.73,134930567.21,46.42,-0.14,12.40,8.94,-12.45,-34.72,-47.90,2547914588.48,0.11,3154163491.65,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
34,2280,Filecoin,FIL,filecoin,492,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'sec-security-token', 'alleged-sec-securities', 'depin']",,564918530.00,1960169033.00,False,,35,,,,2024-06-25T16:47:00.000Z,4.48,143964194.13,-21.12,-0.53,4.25,5.66,-24.30,-24.72,-50.95,2528885751.85,0.11,8774793665.86,,2024-06-25T16:47:00.000Z,,,,,,2024-06-26 01:47:44
35,27075,Mantle,MNT,mantle,77,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio']",6219316795.00,3266841707.84,6219316794.99,False,,36,1843669839.00,1425814092.25,,2024-06-25T16:47:00.000Z,0.77,236527908.72,14.69,-0.47,5.23,-3.68,-25.23,-29.77,-39.68,2526433337.27,0.11,4809749198.51,,2024-06-25T16:47:00.000Z,1027.00,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-06-26 01:47:44
36,3897,OKB,OKB,okb,124,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio', 'x1-ecosystem']",,60000000.00,300000000.00,False,,37,246638974.00,10160318671.78,,2024-06-25T16:46:00.000Z,41.20,3800367.20,-20.90,-0.10,0.68,-0.72,-15.13,-21.50,-35.68,2471706358.57,0.11,12358531792.84,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2024-06-26 01:47:44
37,3635,Cronos,CRO,cronos,240,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments', 'injective-ecosystem', 'layer-1']",,26571560696.00,30000000000.00,False,,38,,,,2024-06-25T16:46:00.000Z,0.09,10806593.38,-12.86,-0.17,5.19,0.75,-22.48,-27.86,-37.19,2455322229.44,0.11,2772124216.78,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
38,10603,Immutable,IMX,immutable-x,292,2021-06-24T00:00:00.000Z,"['collectibles-nfts', 'zero-knowledge-proofs', 'gaming', 'scaling', 'layer-2', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.00,1507875589.39,2000000000.00,False,,39,570354831.00,886490380.98,,2024-06-25T16:47:00.000Z,1.55,59097686.12,4.20,-0.43,5.70,8.83,-34.98,-23.89,-46.56,2343658952.38,0.10,3108557455.10,,2024-06-25T16:47:00.000Z,1027.00,Ethereum,ETH,ethereum,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,2024-06-26 01:47:44
39,26081,First Digital USD,FDUSD,first-digital-usd,323,2023-07-26T04:26:40.000Z,"['stablecoin', 'ethereum-ecosystem', 'binance-smart-chain', 'usd-stablecoin', 'fiat-stablecoin']",,2222148282.30,2222148282.30,False,,40,,,,2024-06-25T16:46:00.000Z,1.00,5564895778.82,6.23,0.08,0.13,0.12,0.18,0.06,0.28,2223924929.02,0.10,2223924929.02,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409,2024-06-26 01:47:44
40,1518,Maker,MKR,maker,483,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain', 'real-world-assets', 'standard-crypto-portfolio']",1005577.00,928666.40,977631.04,False,,41,,,0.38,2024-06-25T16:46:00.000Z,2377.25,99496387.86,27.14,0.59,10.74,9.91,-16.29,-16.98,-25.44,2207674007.78,0.10,2390509893.57,5852704761.65,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2024-06-26 01:47:44
41,3077,VeChain,VET,vechain,289,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio', 'real-world-assets']",86712634466.00,80985041177.00,85985041177.00,False,,42,80985041177.00,2159774337.08,,2024-06-25T16:46:00.000Z,0.03,38357439.10,1.40,-0.11,8.16,7.93,-25.04,-32.17,-39.58,2159774337.08,0.09,2312522410.30,,2024-06-25T16:46:00.000Z,,,,,,2024-06-26 01:47:44
42,7226,Injective,INJ,injective,385,2020-09-29T00:00:00.000Z,"['pos', 'platform', 'cosmos-ecosystem', 'ai-big-data', 'defi', 'smart-contracts', 'cosmos', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'web3', 'injective-ecosystem', 'layer-1']",,93400000.00,100000000.00,False,,43,,,,2024-06-25T16:46:00.000Z,23.10,150438083.08,11.89,0.79,8.92,16.27,-7.54,-10.31,-39.54,2157405618.38,0.09,2309856122.46,,2024-06-25T16:46:00.000Z,1027.00,Ethereum,ETH,ethereum,0xe28b3b32b6c345a34ff64674606124dd5aceca30,2024-06-26 01:47:44
43,20947,Sui,SUI,sui,268,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.00,2426143880.71,10000000000.00,False,,44,,,,2024-06-25T16:47:00.000Z,0.89,187001607.42,4.33,-1.21,3.63,14.74,-14.92,-24.28,-58.32,2154313184.93,0.09,8879577184.43,,2024-06-25T16:47:00.000Z,20947.00,Sui Network,SUI,sui,0x2::sui::SUI,2024-06-26 01:47:44
